TripID,Timestamp,Latitude,Longitude,Origin,Destination,Mode,Speed_kmh,Distance_m,Duration_s,DayOfWeek,Hour,AgeGroup,Gender,Weather
220,2025-07-13 08:36:52,31.957456,35.937589,Home,Airport,bus,42.56,23923.9,2053,Sunday,8,25-34,M,sunny
221,2025-09-11 20:08:15,32.02444,35.93425,Hospital,Work,bus,44.66,37995.4,3027,Thursday,20,25-34,M,sunny
222,2025-08-07 18:45:17,31.898982,35.925574,Park,Park,bike,10.56,1946.7,638,Thursday,18,18-24,M,cloudy
223,2025-08-04 10:52:01,31.975588,35.967326,Park,Home,car,28.9,19164.6,2374,Monday,10,25-34,M,sunny
224,2025-08-22 23:21:09,31.906619,35.939563,Mall,Cafe,taxi,29.96,4805.5,622,Friday,23,18-24,M,sunny
225,2025-06-21 19:12:09,31.940842,35.925519,Airport,University,walk,4.32,1872.6,1559,Saturday,19,<18,M,sunny
226,2025-08-08 05:32:56,31.987669,35.984639,Work,Work,walk,7.49,1678.4,810,Friday,5,25-34,M,cloudy
227,2025-07-31 21:52:56,31.956928,35.987588,Cafe,University,car,59.05,17441.0,1053,Thursday,21,25-34,F,sunny
228,2025-09-01 09:36:01,31.922668,35.926987,University,Station,bus,29.95,24341.8,2946,Monday,9,18-24,M,sunny
229,2025-06-30 19:46:48,31.933541,35.889004,Mall,Station,bus,26.39,4968.6,735,Monday,19,35-44,M,sunny
230,2025-09-11 03:00:28,31.975388,35.975225,Airport,Work,scooter,9.95,3894.8,1364,Thursday,3,55+,M,sunny
231,2025-06-23 20:45:58,31.933089,35.924461,Station,Park,car,42.07,28928.9,2502,Monday,20,25-34,F,sunny
232,2025-07-03 09:06:26,31.961494,35.968719,Cafe,Cafe,walk,5.11,1155.9,757,Thursday,9,25-34,M,sunny
233,2025-08-09 05:00:04,31.956367,35.885897,Mall,Station,car,27.87,21163.9,2703,Saturday,5,55+,F,sunny
234,2025-08-16 10:11:04,31.935452,35.971778,Station,Hospital,bus,33.29,4685.0,493,Saturday,10,35-44,M,sunny
235,2025-07-07 19:45:57,32.019318,35.908665,Work,Work,walk,6.15,689.6,405,Monday,19,25-34,F,cloudy
236,2025-06-27 10:40:50,31.974018,35.966923,Cafe,Work,walk,3.53,194.7,214,Friday,10,35-44,F,cloudy
237,2025-09-04 18:44:46,31.894246,35.945428,Mall,Mall,walk,4.38,219.9,177,Thursday,18,18-24,M,rain
238,2025-07-08 19:33:02,31.960594,35.916382,Work,Cafe,car,49.0,3168.9,194,Tuesday,19,25-34,F,sunny
239,2025-08-09 03:53:12,31.935146,35.932789,Park,Mall,bus,24.24,31423.4,4717,Saturday,3,18-24,M,windy
240,2025-08-11 09:35:22,31.980573,35.96559,Work,Work,car,34.45,10328.8,1079,Monday,9,18-24,M,sunny
241,2025-07-24 09:15:04,31.931224,35.948177,Home,Park,taxi,35.08,15293.5,1584,Thursday,9,25-34,M,hot
242,2025-08-08 04:27:27,31.951558,35.962532,Hospital,Work,walk,5.55,1407.3,922,Friday,4,18-24,M,sunny
243,2025-08-02 16:56:10,31.97015,36.004293,University,Home,scooter,25.56,9285.8,1291,Saturday,16,35-44,F,sunny
244,2025-09-08 18:41:27,31.980973,35.898073,Market,Mall,bus,43.37,10684.0,870,Monday,18,25-34,F,sunny
245,2025-07-05 00:55:31,31.918991,35.993516,Park,Work,car,50.27,3258.9,193,Saturday,0,25-34,M,sunny
246,2025-08-20 02:41:59,31.944965,35.948131,Market,Park,taxi,39.83,2620.8,283,Wednesday,2,18-24,M,rain
247,2025-07-08 03:17:13,31.940752,35.918036,Cafe,University,bike,16.93,2449.1,574,Tuesday,3,18-24,M,cloudy
248,2025-07-22 06:37:22,31.9354,35.905091,Work,University,bus,19.7,9229.1,1659,Tuesday,6,25-34,F,hot
249,2025-08-16 02:34:35,32.007964,35.939326,Work,Hospital,bus,47.92,11445.2,894,Saturday,2,55+,M,cloudy
250,2025-07-13 15:43:09,31.967149,35.97265,Park,Park,bus,23.5,13426.3,2102,Sunday,15,18-24,F,sunny
251,2025-07-15 02:40:05,31.917173,35.941174,Park,Work,car,45.6,20567.5,1651,Tuesday,2,18-24,M,sunny
252,2025-08-23 07:45:10,31.982536,35.990335,Hospital,University,walk,5.17,1587.5,1056,Saturday,7,45-54,M,hot
253,2025-06-23 04:25:07,32.018665,35.901465,Park,Station,car,26.2,14173.8,1923,Monday,4,18-24,F,sunny
254,2025-07-27 21:37:20,31.985974,35.944637,Park,Work,car,31.93,24406.9,2694,Sunday,21,45-54,M,cloudy
255,2025-09-14 12:23:13,31.909419,35.907428,Market,Home,bus,39.5,39573.3,3595,Sunday,12,25-34,M,sunny
256,2025-09-14 07:17:37,31.940473,35.955909,Hospital,Station,bus,28.8,4737.0,538,Sunday,7,25-34,M,sunny
257,2025-06-23 05:58:07,31.993007,35.971607,Mall,Mall,scooter,15.16,8771.3,2042,Monday,5,25-34,M,windy
258,2025-07-05 20:08:19,31.93377,35.932377,Work,Cafe,walk,4.64,144.0,160,Saturday,20,18-24,F,sunny
259,2025-07-10 12:33:30,31.968315,35.866874,Work,University,bus,22.26,37398.5,6061,Thursday,12,25-34,M,sunny
260,2025-09-08 15:33:56,31.978239,35.950968,Park,Work,taxi,34.34,20414.9,2179,Monday,15,45-54,M,sunny
261,2025-09-03 22:23:31,31.927192,35.958102,Hospital,Market,bus,17.28,9361.7,1917,Wednesday,22,35-44,M,cloudy
262,2025-09-03 18:56:57,31.953214,35.957129,Park,Hospital,walk,4.98,523.5,427,Wednesday,18,35-44,M,sunny
263,2025-07-19 21:54:14,31.857762,35.982073,Hospital,Airport,walk,5.16,1319.9,888,Saturday,21,35-44,F,sunny
264,2025-06-30 20:27:31,31.924268,35.912868,Market,University,walk,4.34,1364.0,1153,Monday,20,18-24,F,sunny
265,2025-08-30 16:36:52,31.947423,35.965406,Work,University,car,51.82,16475.1,1112,Saturday,16,25-34,F,sunny
266,2025-08-18 23:22:18,31.917567,35.980775,Home,Park,car,35.05,4058.5,442,Monday,23,25-34,M,sunny
267,2025-08-10 16:56:58,32.003972,35.891642,Airport,Hospital,taxi,38.5,15138.0,1381,Sunday,16,35-44,M,sunny
268,2025-09-13 12:08:56,31.912096,35.95459,Home,Market,car,33.91,5247.7,531,Saturday,12,25-34,M,windy
269,2025-08-14 12:18:51,31.941799,35.929875,Market,Home,car,35.96,23707.2,2396,Thursday,12,25-34,F,windy
270,2025-06-17 08:37:24,31.958922,35.942554,Cafe,Hospital,car,46.88,20458.8,1563,Tuesday,8,45-54,M,sunny
271,2025-08-29 04:40:13,31.998238,35.95543,Park,Home,bus,19.93,10386.7,1881,Friday,4,25-34,M,cloudy
272,2025-07-13 14:23:01,31.911924,35.930383,Airport,Market,taxi,44.01,2373.1,136,Sunday,14,18-24,F,sunny
273,2025-08-15 08:38:42,31.989895,35.924729,Home,Work,bus,24.18,33659.5,5061,Friday,8,25-34,M,sunny
274,2025-09-09 03:48:51,31.955307,35.946025,Cafe,Mall,car,27.8,11625.4,1544,Tuesday,3,25-34,M,sunny
275,2025-06-28 17:47:39,31.925555,35.912383,Cafe,Airport,car,36.28,23761.2,2395,Saturday,17,35-44,M,sunny
276,2025-06-27 01:03:05,31.968863,35.912425,Market,Cafe,bus,42.52,39098.3,3337,Friday,1,55+,M,sunny
277,2025-06-26 06:55:23,31.960972,35.965381,Station,Market,car,45.49,19032.9,1447,Thursday,6,25-34,M,sunny
278,2025-08-05 10:41:18,31.936993,35.910536,Station,Hospital,walk,4.53,1652.9,1313,Tuesday,10,25-34,M,rain
279,2025-07-11 03:59:51,31.957094,35.964989,Cafe,Home,walk,3.88,533.3,550,Friday,3,35-44,M,sunny
280,2025-08-10 02:09:28,31.943441,35.958878,Airport,Mall,walk,7.23,233.1,72,Sunday,2,18-24,M,cloudy
281,2025-08-20 05:46:04,31.958406,35.893226,Market,Work,car,42.59,22403.2,1915,Wednesday,5,18-24,F,sunny
282,2025-07-04 23:29:44,31.974864,35.924673,Home,Work,walk,5.02,722.0,479,Friday,23,45-54,M,sunny
283,2025-08-12 17:40:46,32.002581,35.980823,Hospital,University,walk,5.62,635.1,422,Tuesday,17,35-44,F,sunny
284,2025-07-10 09:55:50,31.917866,35.915565,Hospital,Airport,bike,16.89,607.3,171,Thursday,9,<18,M,sunny
285,2025-07-30 14:57:15,32.018991,35.931068,Park,Cafe,car,34.92,9270.7,896,Wednesday,14,18-24,M,cloudy
286,2025-09-06 03:15:08,31.896437,35.958862,Home,Market,car,48.34,23993.1,1754,Saturday,3,35-44,F,cloudy
287,2025-08-31 19:18:34,31.950446,35.968502,Airport,Station,car,25.83,16246.7,2236,Sunday,19,35-44,M,sunny
288,2025-06-24 23:05:24,31.97265,35.937454,Station,Hospital,walk,5.7,543.7,360,Tuesday,23,35-44,M,cloudy
289,2025-07-24 18:38:57,31.96343,35.927075,Work,Home,walk,4.46,1684.0,1402,Thursday,18,18-24,F,windy
290,2025-07-11 13:21:17,31.936319,35.987671,Hospital,Work,car,52.19,12066.7,892,Friday,13,45-54,M,cloudy
291,2025-06-16 23:23:03,31.948756,35.997167,Park,Mall,car,34.86,13763.8,1400,Monday,23,25-34,M,sunny
292,2025-08-25 01:20:35,31.94021,35.974366,University,Station,bike,18.0,5116.2,1054,Monday,1,35-44,M,cloudy
293,2025-08-12 23:53:25,31.937319,35.94756,Mall,Mall,walk,5.35,1694.8,1170,Tuesday,23,25-34,F,sunny
294,2025-07-10 05:32:56,31.980488,35.920752,University,Cafe,bus,51.99,34899.0,2438,Thursday,5,18-24,F,rain
295,2025-08-22 08:47:03,31.96571,35.920087,Airport,University,car,47.88,2877.4,191,Friday,8,55+,M,sunny
296,2025-08-05 07:21:18,31.934213,35.960675,Airport,Hospital,walk,5.05,315.1,218,Tuesday,7,18-24,M,sunny
297,2025-07-25 03:31:45,31.981988,35.957552,Park,Work,walk,2.95,982.0,1252,Friday,3,18-24,M,sunny
298,2025-06-17 12:36:43,31.964219,35.987048,Market,Market,taxi,51.32,10514.3,725,Tuesday,12,35-44,M,sunny
299,2025-06-23 10:15:08,31.979386,35.964514,Cafe,University,car,52.07,18210.8,1308,Monday,10,25-34,M,windy
300,2025-09-04 03:14:07,31.973889,35.899908,Work,Airport,car,36.43,29923.0,2940,Thursday,3,35-44,M,sunny
301,2025-09-06 00:12:40,31.93013,35.976558,University,Hospital,car,33.06,8666.0,941,Saturday,0,25-34,M,sunny
302,2025-08-04 18:12:02,31.938195,35.915058,Work,Mall,bus,37.03,14764.1,1407,Monday,18,25-34,M,windy
303,2025-08-30 18:27:02,31.977419,35.933481,Station,Market,bus,32.2,26316.1,2909,Saturday,18,45-54,F,sunny
304,2025-08-08 01:56:46,31.973311,35.952506,Mall,Park,car,38.17,7578.6,713,Friday,1,<18,M,sunny
305,2025-06-29 23:36:29,31.954373,36.00487,Mall,Park,car,44.64,26919.0,2148,Sunday,23,45-54,M,sunny
306,2025-06-28 03:00:28,31.95852,36.038298,Hospital,Park,walk,4.57,586.6,488,Saturday,3,18-24,M,sunny
307,2025-07-14 09:33:48,31.99333,35.963202,Airport,Station,scooter,25.95,7824.6,1091,Monday,9,35-44,F,sunny
308,2025-09-05 13:31:32,31.937253,35.939504,Home,Station,car,37.17,24603.6,2427,Friday,13,18-24,F,sunny
309,2025-08-27 07:20:58,31.971413,35.961035,Station,Cafe,walk,6.06,719.3,446,Wednesday,7,25-34,F,cloudy
310,2025-09-02 02:50:35,31.948934,35.97163,Cafe,Station,scooter,20.2,1988.4,344,Tuesday,2,45-54,M,windy
311,2025-09-05 13:24:09,31.94847,35.93538,Airport,Cafe,scooter,21.71,8618.6,1443,Friday,13,25-34,F,sunny
312,2025-07-05 13:29:27,31.987963,35.998856,Airport,Mall,taxi,58.18,3353.6,160,Saturday,13,35-44,M,sunny
313,2025-07-09 02:42:35,31.979762,35.951902,Work,Market,bus,26.13,26884.5,3643,Wednesday,2,35-44,M,sunny
314,2025-06-25 21:45:35,31.979405,35.959932,Mall,University,taxi,48.05,2163.7,167,Wednesday,21,35-44,M,rain
315,2025-08-25 20:46:35,31.994164,35.964978,University,Mall,walk,6.82,800.6,446,Monday,20,45-54,F,sunny
316,2025-09-04 05:27:23,31.95563,35.957648,Hospital,Station,bus,36.11,10185.6,1062,Thursday,5,25-34,F,rain
317,2025-07-23 05:30:02,31.975459,35.970168,Park,Work,bus,40.05,14294.8,1331,Wednesday,5,18-24,F,sunny
318,2025-08-11 12:21:15,31.945692,35.926482,Hospital,Cafe,walk,5.17,579.7,390,Monday,12,<18,F,windy
319,2025-06-30 13:33:38,31.964725,35.928251,Station,Cafe,walk,5.84,344.3,223,Monday,13,18-24,M,sunny
320,2025-09-08 08:16:06,31.951096,35.911995,Airport,Airport,taxi,49.94,29562.2,2153,Monday,8,18-24,M,cloudy
321,2025-09-02 11:16:25,31.95791,35.958185,Cafe,Airport,bike,15.05,3366.6,821,Tuesday,11,25-34,M,sunny
322,2025-09-12 12:19:50,31.972855,35.968368,Cafe,Home,bus,49.8,36149.6,2630,Friday,12,18-24,F,cloudy
323,2025-08-28 14:59:32,31.930453,35.958733,Hospital,Home,walk,4.02,332.6,273,Thursday,14,<18,M,sunny
324,2025-09-03 23:35:04,32.017772,35.995235,Hospital,Airport,walk,3.83,1542.3,1427,Wednesday,23,<18,F,sunny
325,2025-06-18 21:15:50,31.924819,35.944832,Home,Cafe,car,56.74,7335.6,492,Wednesday,21,35-44,M,sunny
326,2025-08-21 22:42:17,31.918574,35.965062,Market,Market,walk,6.76,1337.2,665,Thursday,22,25-34,M,rain
327,2025-07-16 13:14:46,31.989743,35.912249,Airport,University,car,33.28,24239.1,2623,Wednesday,13,25-34,M,cloudy
328,2025-09-08 10:17:16,31.97875,35.933387,University,Hospital,car,52.56,11114.9,709,Monday,10,45-54,M,sunny
329,2025-08-27 20:33:12,31.973724,35.965866,Hospital,Station,walk,5.57,1964.4,1252,Wednesday,20,18-24,F,sunny
330,2025-09-02 10:06:13,31.97385,35.970473,Station,Market,walk,5.06,635.3,426,Tuesday,10,55+,M,sunny
331,2025-08-28 14:56:38,31.954633,35.936181,Market,Mall,car,32.97,26326.9,2895,Thursday,14,25-34,M,rain
332,2025-07-10 16:01:33,31.928082,35.942852,Cafe,University,walk,4.89,1180.3,849,Thursday,16,18-24,M,cloudy
333,2025-08-26 12:27:16,31.957274,35.899464,Market,Work,bus,22.91,37977.2,6017,Tuesday,12,35-44,M,cloudy
334,2025-06-26 09:12:43,31.934685,35.934289,Station,University,car,37.37,16376.4,1552,Thursday,9,35-44,M,sunny
335,2025-09-03 03:36:20,31.984254,35.971711,Market,Mall,walk,3.91,614.3,538,Wednesday,3,25-34,M,windy
336,2025-09-01 22:17:13,31.950588,35.962256,Airport,Home,car,26.83,18452.5,2498,Monday,22,45-54,F,rain
337,2025-07-06 16:10:56,31.930235,35.96002,Cafe,Work,walk,6.54,903.9,528,Sunday,16,18-24,M,cloudy
338,2025-08-29 03:33:09,31.945358,35.946493,Station,Hospital,walk,4.81,579.4,487,Friday,3,18-24,M,sunny
339,2025-07-28 01:58:49,31.967388,35.945212,Home,Market,walk,5.45,1878.0,1263,Monday,1,18-24,M,cloudy
340,2025-07-14 02:56:16,31.938088,35.92519,Airport,Airport,bus,25.74,21448.2,2977,Monday,2,18-24,M,sunny
341,2025-08-27 05:40:18,31.930333,35.965965,University,Work,scooter,18.99,8005.3,1481,Wednesday,5,18-24,M,sunny
342,2025-07-07 03:19:54,31.962311,35.957629,Market,University,bus,22.5,18671.0,2946,Monday,3,45-54,M,sunny
343,2025-06-18 18:50:26,31.962349,35.959761,Hospital,Park,car,56.85,17869.0,1137,Wednesday,18,18-24,M,sunny
344,2025-07-04 00:53:09,31.939792,35.929219,Home,Park,bike,8.94,6922.2,2824,Friday,0,25-34,F,sunny
345,2025-07-16 04:46:16,31.940869,35.8804,Airport,Airport,car,49.24,17412.1,1243,Wednesday,4,25-34,M,sunny
346,2025-09-02 10:43:40,31.961961,35.977915,Hospital,Hospital,car,34.5,9715.4,1068,Tuesday,10,45-54,F,sunny
347,2025-09-11 16:12:21,31.911557,35.930635,Station,Park,taxi,30.59,19058.1,2189,Thursday,16,55+,F,cloudy
348,2025-07-11 18:38:07,31.912776,35.919117,Mall,Cafe,walk,3.33,538.5,625,Friday,18,35-44,M,sunny
349,2025-08-13 09:19:33,31.933447,35.965804,University,Cafe,walk,5.17,1848.0,1335,Wednesday,9,55+,M,sunny
350,2025-07-22 15:01:51,31.948597,35.93324,University,Park,car,47.82,2345.7,218,Tuesday,15,35-44,M,sunny
351,2025-09-12 23:00:31,31.964327,35.976798,Home,Market,bus,35.35,3391.2,388,Friday,23,55+,M,rain
352,2025-08-03 21:57:05,31.999261,35.96351,Home,University,bus,26.63,18573.6,2526,Sunday,21,35-44,F,cloudy
353,2025-09-09 04:28:39,31.98073,35.965507,Market,Park,car,37.9,25326.7,2396,Tuesday,4,18-24,F,sunny
354,2025-06-27 00:51:49,31.950202,35.904021,Station,University,taxi,30.33,19069.1,2287,Friday,0,25-34,M,windy
355,2025-09-11 23:47:27,31.95443,35.981358,Cafe,Station,car,31.83,28387.5,3190,Thursday,23,25-34,M,sunny
356,2025-07-02 17:25:55,31.924924,35.952838,Market,Station,scooter,26.41,7238.0,1013,Wednesday,17,25-34,M,windy
357,2025-09-11 06:47:58,31.954445,35.933922,University,Cafe,taxi,23.01,27641.8,4281,Thursday,6,18-24,M,sunny
358,2025-07-10 13:07:58,31.94634,35.949302,Work,Market,bus,15.54,23903.4,5569,Thursday,13,25-34,F,sunny
359,2025-06-26 09:52:30,31.964682,35.891713,Market,Station,car,33.29,7487.1,752,Thursday,9,45-54,M,sunny
360,2025-07-25 18:22:59,31.930183,35.95726,Cafe,Airport,walk,7.0,1474.8,781,Friday,18,<18,M,sunny
361,2025-08-21 05:22:58,31.97058,35.914119,Mall,Market,car,40.31,19096.6,1708,Thursday,5,35-44,F,sunny
362,2025-07-14 21:16:06,32.000982,35.90442,Station,Market,car,64.77,7040.3,368,Monday,21,35-44,M,cloudy
363,2025-08-10 05:08:11,31.951737,35.899329,Market,Home,bus,27.42,17428.2,2261,Sunday,5,55+,M,rain
364,2025-08-01 16:23:57,31.967051,35.978381,Airport,Cafe,walk,5.85,1636.0,1062,Friday,16,45-54,M,sunny
365,2025-07-21 07:44:51,31.975704,35.926122,Station,Work,bike,18.36,7449.8,1453,Monday,7,35-44,M,sunny
366,2025-08-07 13:09:20,31.942963,35.991012,Airport,Work,bus,47.77,22368.9,1676,Thursday,13,25-34,F,sunny
367,2025-07-09 13:55:34,31.961723,35.928926,Mall,University,walk,4.29,231.9,183,Wednesday,13,18-24,F,sunny
368,2025-08-19 10:42:06,31.955378,35.893779,University,Hospital,car,40.19,1215.2,142,Tuesday,10,25-34,M,cloudy
369,2025-06-16 19:22:43,31.95793,35.911504,University,Mall,car,38.23,14588.3,1317,Monday,19,35-44,F,sunny
370,2025-09-07 22:58:04,31.93181,35.982074,Work,Airport,car,47.97,25516.2,1928,Sunday,22,45-54,M,cloudy
371,2025-08-04 02:46:54,31.955735,35.940323,University,University,walk,6.84,663.4,379,Monday,2,35-44,F,sunny
372,2025-08-20 09:41:39,31.96994,35.928551,Station,University,bus,42.24,33688.5,2884,Wednesday,9,18-24,F,sunny
373,2025-08-22 10:20:15,31.998534,35.949801,Market,Cafe,car,33.88,9187.0,1020,Friday,10,25-34,M,sunny
374,2025-08-16 00:16:59,31.983778,35.960053,Home,Hospital,scooter,15.94,6869.9,1515,Saturday,0,25-34,F,sunny
375,2025-07-19 10:26:38,32.019595,35.978522,University,University,car,46.77,3642.8,263,Saturday,10,<18,M,sunny
376,2025-06-22 22:52:08,31.93198,35.988455,Home,Home,bike,11.76,1604.0,523,Sunday,22,18-24,M,cloudy
377,2025-08-15 10:28:44,31.98117,35.934207,Mall,Cafe,walk,5.99,1733.2,1072,Friday,10,18-24,F,sunny
378,2025-07-16 08:57:27,31.9605,35.905219,Hospital,Mall,walk,5.02,1940.6,1359,Wednesday,8,35-44,F,sunny
379,2025-07-14 21:47:00,32.020694,35.932596,Station,Airport,car,53.34,19125.7,1317,Monday,21,18-24,F,cloudy
380,2025-08-31 23:26:18,31.930751,35.952808,Airport,Park,walk,6.37,1283.4,733,Sunday,23,18-24,F,sunny
381,2025-08-20 10:23:41,31.929808,35.916087,Park,Hospital,car,41.44,12196.0,1080,Wednesday,10,55+,M,cloudy
382,2025-07-13 16:25:17,31.937018,35.916285,Work,Mall,car,28.41,13833.6,1792,Sunday,16,25-34,M,sunny
383,2025-07-14 11:46:49,31.891283,35.955314,University,Market,bike,11.75,3196.2,979,Monday,11,<18,F,sunny
384,2025-07-23 09:51:15,31.939227,35.94354,Hospital,Hospital,walk,5.08,220.6,212,Wednesday,9,18-24,M,rain
385,2025-07-22 20:54:37,31.932226,35.945984,Market,Market,bus,33.94,20343.0,2217,Tuesday,20,18-24,F,cloudy
386,2025-07-13 06:20:26,31.959512,35.922245,Work,Market,taxi,36.96,4933.5,505,Sunday,6,18-24,M,sunny
387,2025-06-28 02:40:01,31.965253,35.938088,University,University,walk,3.92,480.4,426,Saturday,2,18-24,F,sunny
388,2025-07-24 11:53:22,32.011285,35.917273,Park,Station,walk,4.68,198.9,157,Thursday,11,25-34,M,rain
389,2025-09-09 06:54:39,31.983513,35.971706,Cafe,Mall,taxi,53.43,17993.1,1190,Tuesday,6,18-24,F,sunny
390,2025-08-16 14:43:56,31.937693,35.976057,Park,Market,walk,4.68,1252.1,1011,Saturday,14,25-34,M,sunny
391,2025-09-05 21:47:07,31.928048,35.889614,Mall,Mall,taxi,34.21,25512.0,2645,Friday,21,45-54,F,cloudy
392,2025-08-11 01:14:15,31.969758,35.917115,Hospital,Work,walk,3.67,266.9,308,Monday,1,25-34,M,cloudy
393,2025-07-13 17:46:38,31.915393,35.900104,Cafe,Mall,bus,29.58,33811.6,4139,Sunday,17,45-54,M,cloudy
394,2025-08-04 23:16:11,32.009944,35.925499,Airport,Station,car,51.53,10222.2,766,Monday,23,25-34,F,cloudy
395,2025-06-16 16:36:08,31.990383,35.942497,Hospital,Park,taxi,52.08,23764.9,1653,Monday,16,25-34,F,cloudy
396,2025-07-12 11:27:33,31.940925,35.901511,Market,Airport,car,32.26,7659.7,817,Saturday,11,35-44,F,rain
397,2025-07-25 08:17:02,31.903606,35.917344,Cafe,Park,car,41.52,21959.5,1881,Friday,8,18-24,M,cloudy
398,2025-08-07 20:29:33,31.995616,35.914881,Home,Market,walk,4.18,1925.7,1610,Thursday,20,18-24,M,sunny
399,2025-08-14 13:53:22,31.951564,35.951218,Cafe,Mall,walk,4.58,1245.5,978,Thursday,13,35-44,M,sunny
400,2025-07-28 12:06:00,31.992134,35.94708,Mall,Home,bus,29.44,13008.4,1546,Monday,12,25-34,M,cloudy
401,2025-07-26 10:47:26,31.907167,35.923348,Work,Hospital,car,35.21,2870.9,327,Saturday,10,35-44,F,rain
402,2025-07-05 21:19:14,31.937019,35.950305,Airport,Station,scooter,6.08,5116.8,3002,Saturday,21,45-54,M,sunny
403,2025-07-29 05:48:27,31.955157,35.9286,Airport,Cafe,car,56.89,19724.3,1280,Tuesday,5,25-34,M,sunny
404,2025-09-05 18:16:34,31.956409,35.93685,Home,Market,bus,25.32,9038.2,1328,Friday,18,25-34,M,windy
405,2025-08-27 07:08:20,31.941498,35.995204,University,Home,car,33.4,6189.6,678,Wednesday,7,25-34,M,sunny
406,2025-07-01 22:15:32,31.973685,35.985214,University,Station,taxi,32.21,20059.2,2278,Tuesday,22,55+,M,sunny
407,2025-06-24 06:53:02,31.922971,35.906013,Work,Market,taxi,25.43,10064.8,1480,Tuesday,6,35-44,M,cloudy
408,2025-08-02 01:06:06,31.950729,35.969892,Work,Cafe,car,57.26,27421.1,1686,Saturday,1,45-54,M,hot
409,2025-08-12 14:52:40,31.958609,35.969342,Cafe,Hospital,bus,29.97,13027.6,1591,Tuesday,14,18-24,M,rain
410,2025-07-16 19:43:55,31.970433,35.910552,Hospital,Work,bus,34.05,31264.6,3360,Wednesday,19,35-44,F,cloudy
411,2025-08-29 07:31:12,31.976348,35.969563,Park,Hospital,walk,5.44,1656.0,1077,Friday,7,18-24,M,sunny
412,2025-08-23 06:11:02,31.921261,35.991138,Hospital,Airport,car,34.93,4622.2,499,Saturday,6,18-24,M,rain
413,2025-08-16 04:57:51,31.908977,35.911324,Cafe,Home,walk,4.99,567.5,360,Saturday,4,45-54,F,sunny
414,2025-07-06 20:56:57,31.99333,35.917475,Station,Mall,bus,35.88,24116.4,2387,Sunday,20,<18,F,rain
415,2025-07-04 13:50:46,31.964969,35.97553,Station,Park,walk,3.37,905.0,951,Friday,13,55+,F,sunny
416,2025-06-18 20:29:03,31.932545,35.953145,Cafe,Station,walk,4.56,1361.4,1042,Wednesday,20,18-24,F,sunny
417,2025-07-08 16:35:07,32.001535,35.961544,Cafe,Home,car,37.92,1516.1,178,Tuesday,16,35-44,M,sunny
418,2025-07-29 10:01:12,31.95847,35.955218,Airport,Park,car,34.64,22735.4,2413,Tuesday,10,18-24,F,sunny
419,2025-09-01 03:09:32,31.990379,35.956721,Hospital,Work,bus,25.57,38660.0,5421,Monday,3,25-34,M,cloudy
420,2025-06-23 05:02:04,31.957026,35.905206,Market,Station,taxi,41.78,1656.0,135,Monday,5,18-24,M,windy
421,2025-07-23 22:55:05,32.016822,35.97642,Mall,Mall,car,54.01,23849.0,1629,Wednesday,22,25-34,F,cloudy
422,2025-08-12 08:01:07,32.00766,35.980088,Market,Station,walk,5.55,165.1,160,Tuesday,8,25-34,M,rain
423,2025-07-04 03:42:20,31.947531,35.938118,Airport,Mall,car,31.96,2301.2,241,Friday,3,35-44,F,sunny
424,2025-08-18 07:51:02,31.984147,35.943696,Work,Home,car,67.53,17296.7,909,Monday,7,<18,F,cloudy
425,2025-07-31 03:34:48,31.974361,35.899067,Park,Park,car,54.12,12712.6,818,Thursday,3,18-24,M,rain
426,2025-07-08 14:43:54,31.996059,35.960428,Park,Station,car,35.31,20823.8,2137,Tuesday,14,18-24,F,cloudy
427,2025-08-14 16:48:39,31.926052,35.962162,Mall,Hospital,car,54.3,18701.9,1216,Thursday,16,25-34,M,sunny
428,2025-06-17 03:42:08,31.975582,35.943134,Park,Station,car,42.01,17673.7,1513,Tuesday,3,35-44,M,cloudy
429,2025-08-23 05:48:31,31.986753,35.978731,Airport,Hospital,bus,20.94,15754.3,2756,Saturday,5,45-54,F,cloudy
430,2025-08-24 23:01:31,31.902238,35.934978,Work,University,car,52.76,10113.8,645,Sunday,23,18-24,M,sunny
431,2025-06-26 05:57:14,31.919502,35.961938,Cafe,Park,bus,23.57,2495.0,381,Thursday,5,25-34,F,rain
432,2025-07-24 22:02:28,31.893823,35.91441,Home,University,car,45.04,18289.7,1407,Thursday,22,35-44,M,windy
433,2025-07-02 11:38:26,31.946918,35.944293,Station,Station,walk,5.18,1587.6,1153,Wednesday,11,18-24,M,sunny
